Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_pressure()";0.0002;0.0001;0.0026;1412;1158;1163;10;10;0.0728999981656671;0.0002462838;0.0002;0.0003;592;2;2;2;296;1147;0;0.0025;1155;1163;0.0003
"PostLateUpdate.UpdateRectTransform";0.0002;0.0001;0.0054;1414;1191;1366;2;2;0.0817999975843122;0.0002726667;0.0002;0.0003;300;1;1;1;300;1147;0.0001;0.0054;1191;1366;0.0002
"Inl_ScriptableRenderer.SetupLights";0.0002;0.0002;0.0006;1417;1147;1446;14;14;0.0736999972141348;0.0002456667;0.0002;0.0003;301;1;1;2;300;1147;0.0002;0.0004;1147;1200;0.0003
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::XRSystem.UpdateMSAALevel()";0.0002;0.0001;0.0052;1417;1149;1379;6;6;0.0847999982215697;0.0002826667;0.0002;0.0003;301;1;1;2;300;1147;0.0001;0.0052;1149;1379;0.0002
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::VisibleLight.get_finalColor()";0.0002;0.0001;0.0029;1421;1187;1408;20;20;0.0887999980186578;0.000296;0.0002;0.0003;602;2;2;4;300;1147;0;0.0028;1187;1408;0.0003
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalAdditionalCameraData.get_volumeTrigger()";0.0002;0.0002;0.0026;1422;1147;1250;11;12;0.0778999980320805;0.0002596667;0.0002;0.0003;602;2;2;4;300;1147;0.0001;0.0025;1147;1250;0.0003
"EarlyUpdate.SpriteAtlasManagerUpdate";0.0002;0.0001;0.0008;1424;1155;1184;2;2;0.0751999973654165;0.0002506667;0.0002;0.0003;300;1;1;1;300;1147;0.0001;0.0008;1155;1184;0.0002
"Physics.UpdateVehicles";0.0002;0.0001;0.0018;1427;1201;1446;3;3;0.0843999978314969;0.0002813333;0.0002;0.0003;449;1;1;16;300;1147;0;0.0006;1151;1340;0.0002
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_radiusVariance()";0.0002;0.0001;0.003;1427;1148;1332;10;10;0.0778999982212554;0.0002631757;0.0002;0.0003;592;2;2;2;296;1147;0;0.0029;1148;1332;0.0003
"UnityEngine.CoreModule.dll!Unity.Collections::NativeSlice`1.get_Length()";0.0002;0.0001;0.0035;1428;1196;1270;9;11;0.0811999980942346;0.0002706667;0.0002;0.0003;600;2;2;2;300;1147;0;0.0033;1196;1270;0.0003
"EarlyUpdate.UpdateMainGameViewRect";0.0002;0.0001;0.0012;1429;1167;1446;2;2;0.079199997431715;0.000264;0.0002;0.0003;300;1;1;1;300;1147;0.0001;0.0012;1167;1446;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputControl.GetDeviceIndex()";0.0002;0.0001;0.0007;1432;1160;1277;10;10;0.0797999975184212;0.000266;0.0002;0.0003;393;1;1;2;300;1147;0.0001;0.0006;1153;1444;0.0002
"UnityEngine.CoreModule.dll!UnityEngine::Vector3Int.set_y()";0.0002;0.0001;0.0005;1434;1167;1152;8;8;0.0727999981099856;0.0002426667;0.0002;0.0003;600;2;2;2;300;1147;0;0.0003;1151;1152;0.0001
"Inl_RenderPassBlock.AfterRendering";0.0002;0.0002;0.0009999999;1436;1147;1446;14;14;0.0759999970177887;0.0002533333;0.0002;0.0003;301;1;1;2;300;1147;0.0002;0.0008;1147;1446;0.0002
"VisualDesignCafe.Nature.dll!VisualDesignCafe.Nature::RuntimeEntryPoint.OnGUI()";0.0002;0.0001;0.0004;1438;1151;1188;3;3;0.0757999980851309;0.0002535117;0.0002;0.0003;598;2;2;2;299;1147;0;0.0002;1151;1147;0.0002
"UnityEngine.CoreModule.dll!Unity.Collections::NativeArray`1.get_IsCreated()";0.0002;0.0001;0.0102;1440;1160;1248;4;8;0.0895999979038606;0.0002986667;0.0002;0.0003;393;1;1;2;300;1147;0.0001;0.0102;1155;1248;0.0005
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::PostProcessPasses.get_colorGradingLutPass()";0.0002;0.0001;0.0051;1444;1147;1294;13;13;0.0796999979793327;0.0002656667;0.0002;0.0003;602;2;2;4;300;1147;0;0.005;1147;1294;0.0002
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputSettings.get_editorInputBehaviorInPlayMode()";0.0002;0.0002;0.0003;1445;1444;1443;7;7;0.00089999996998813;0.000225;0.0002;0.0002;4;1;1;1;4;1443;0.0002;0.0003;1444;1443;0
"Unity.RenderPipelines.Universal.Runtime.dll!Beautify.Universal::BeautifySettings.UnloadBeautify()";0.0002;0.0002;0.0002;1446;1446;1446;16;16;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;1446;0.0002;0.0002;1446;1446;0
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.DefaultDimensionForChannel()";0.0002;0.0002;0.0002;1446;1446;1446;23;25;0.000199999994947575;0.0002;0.0002;0.0002;2;2;2;2;1;1446;0.0001;0.0001;1446;1446;0
"UnityEngine.IMGUIModule.dll!::LayoutCache.set_id()";0.0002;0.0002;0.0002;1446;1446;1446;7;7;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;1446;0.0002;0.0002;1446;1446;0
"Send messages";0.0001;0;0.0005;1171;1147;1446;4;4;0.0170999996043975;5.7E-05;0;0.0001;300;1;1;1;300;1147;0;0.0005;1147;1446;0.0001
"ConstraintManager::Update::JobSetup";0.0001;0;0.0001;1175;1147;1150;4;4;0.0166999995781225;5.566666E-05;0;0.0001;300;1;1;1;300;1147;0;0.0001;1147;1150;0
"Physics.Contacts";0.0001;0;0.0009999999;1209;1154;1446;4;4;0.0231999994139187;7.733333E-05;0;0.0001;449;1;1;16;300;1147;0;0.0001;1148;1147;0.0001
"PostLateUpdate.UpdateCaptureScreenshot";0.0001;0;0.0001;1211;1147;1148;2;2;0.0187999995250721;6.266667E-05;0;0.0001;300;1;1;1;300;1147;0;0.0001;1147;1148;0
"UnityEngine.CoreModule.dll!UnityEngine::Ray.get_direction()";0.0001;0.0001;0.0002;1239;1147;1148;5;5;0.0164999995831749;0.0001330645;0.0001;0.0002;124;1;1;1;124;1147;0.0001;0.0002;1147;1148;0.0002
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.get_totalEventProcessingTime()";0.0001;0;0.0002;1262;1268;1155;7;7;0.0104999997347477;0.0001129032;0.0001;0.0001;93;1;1;1;93;1153;0;0.0002;1268;1155;0.0001
"TextureStreamingManager.Update";0.0001;0;0.0002;1263;1154;1149;3;3;0.0261999993381323;8.733333E-05;0.0001;0.0001;300;1;1;1;300;1147;0;0.0002;1154;1149;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.get_totalEventCount()";0.0001;0;0.0002;1268;1201;1157;7;7;0.0106999997296953;0.0001150538;0.0001;0.0001;93;1;1;1;93;1153;0;0.0002;1201;1157;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.set_totalEventCount()";0.0001;0.0001;0.0002;1269;1153;1155;7;7;0.0110999997195904;0.0001193548;0.0001;0.0001;93;1;1;1;93;1153;0.0001;0.0002;1153;1155;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem::Mouse.set_current()";0.0001;0.0001;0.0002;1269;1153;1156;8;8;0.0111999997170642;0.0001204301;0.0001;0.0001;93;1;1;1;93;1153;0.0001;0.0002;1153;1156;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem::Pointer.set_current()";0.0001;0.0001;0.0002;1273;1153;1154;9;9;0.0113999997120118;0.0001225806;0.0001;0.0001;93;1;1;1;93;1153;0.0001;0.0002;1153;1154;0.0001
"PostLateUpdate.ResetInputAxis";0.0001;0;0.0003;1276;1148;1260;2;2;0.0270999993008445;9.033333E-05;0.0001;0.0001;300;1;1;1;300;1147;0;0.0003;1148;1260;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem::InputSettings.get_maxQueuedEventsPerUpdate()";0.0001;0.0001;0.0002;1276;1153;1155;7;7;0.0117999997019069;0.0001268817;0.0001;0.0002;93;1;1;1;93;1153;0.0001;0.0002;1153;1155;0.0001
"Profiler.CollectUICanvasStats";0.0001;0;0.0035;1277;1147;1323;3;3;0.0321999991792836;0.0001073333;0.0001;0.0001;300;1;1;1;300;1147;0;0.0035;1147;1323;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.set_totalEventLagTime()";0.0001;0.0001;0.0002;1278;1153;1161;7;7;0.0118999996993807;0.000127957;0.0001;0.0002;93;1;1;1;93;1153;0.0001;0.0002;1153;1161;0.0001
"mscorlib.dll!System.Collections.Generic::Queue`1.get_Count()";0.0001;0;0.0003;1297;1210;1446;6;6;0.0302999992272817;0.000101;0.0001;0.0001;300;1;1;1;300;1147;0;0.0003;1210;1446;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.get_totalEventLagTime()";0.0001;0.0001;0.0002;1301;1154;1153;7;7;0.0134999996589613;0.0001451613;0.0001;0.0002;93;1;1;1;93;1153;0.0001;0.0002;1154;1153;0.0001
"Assembly-CSharp.dll!UnityEngine.Rendering.LWRP::EnviroBlitPassVolumeClouds.get_filterMode()";0.0001;0;0.0002;1304;1246;1166;17;17;0.0318999991941382;0.0001063333;0.0001;0.0001;301;1;1;2;300;1147;0;0.0002;1246;1166;0.0001
"Crest.dll!Crest::OceanRenderer.get_CreateFlowSim()";0.0001;0;0.0004;1305;1161;1446;7;7;0.0321999991865596;0.0001073333;0.0001;0.0001;300;1;1;1;300;1147;0;0.0004;1161;1446;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::PostProcessPass.<Render>g__GetSource|57_0()";0.0001;0;0.0007;1305;1259;1446;20;20;0.0331999991467455;0.0001106667;0.0001;0.0001;301;1;1;2;300;1147;0;0.0006;1259;1446;0.0001
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DebugActionState.get_actionState()";0.0001;0;0.0002;1306;1202;1158;6;6;0.0318999991941382;0.0001063333;0.0001;0.0001;300;1;1;1;300;1147;0;0.0002;1202;1158;0.0001
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::VolumeManager.set_stack()";0.0001;0;0.0004;1310;1177;1446;11;11;0.0326999991666526;0.000109;0.0001;0.0001;301;1;1;2;300;1147;0;0.0003;1177;1446;0.0001
"Assembly-CSharp.dll!Lux_SRP_GrassDisplacement::GrassDisplacementPass.get_transparentFilterSettings()";0.0001;0.0001;0.0004;1312;1147;1426;18;18;0.0340999991312856;0.0001136667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0004;1147;1426;0.0002
"Crest.dll!Crest::OceanRenderer.get_CreateFoamSim()";0.0001;0;0.0002;1313;1209;1148;7;7;0.0327999991714023;0.0001093333;0.0001;0.0001;300;1;1;1;300;1147;0;0.0002;1209;1148;0.0002
"Crest.dll!Crest::OceanRenderer.get_CreateAlbedoData()";0.0001;0.0001;0.0027;1315;1147;1299;7;7;0.035899999224057;0.0001196667;0.0001;0.0001;300;1;1;1;300;1147;0.0001;0.0027;1147;1299;0.0001
"mscorlib.dll!::NumberBuffer.get_sign()";0.0001;0.0001;0.0002;1315;1147;1162;9;9;0.0341999991360353;0.000114;0.0001;0.0001;300;1;1;1;300;1147;0.0001;0.0002;1147;1162;0.0001
"Crest.dll!Crest::OceanRenderer.get_CreateDynamicWaveSim()";0.0001;0;0.0002;1316;1170;1150;7;7;0.0334999991537188;0.0001116667;0.0001;0.0001;300;1;1;1;300;1147;0;0.0002;1170;1150;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::RenderingUtils.SupportsLightLayers()";0.0001;0;0.0022;1317;1159;1323;14;14;0.0360999991244171;0.0001203333;0.0001;0.0001;301;1;1;2;300;1147;0;0.0022;1159;1323;0.0002
"Crest.dll!::UniversalRegisterRendererRequirements.Execute()";0.0001;0;0.003;1319;1327;1189;16;16;0.0367999991649413;0.0001226667;0.0001;0.0001;301;1;1;2;300;1147;0;0.003;1327;1189;0.0001
"Crest.dll!Crest::SimSettingsAnimatedWaves.get_PingPongCombinePass()";0.0001;0.0001;0.0002;1323;1147;1153;9;9;0.0354999991031946;0.0001183333;0.0001;0.0001;300;1;1;1;300;1147;0.0001;0.0002;1147;1153;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_numIterationsEnclosingSphere()";0.0001;0;0.0028;1324;1221;1299;12;12;0.0379999990109354;0.0001266667;0.0001;0.0001;301;1;1;2;300;1147;0;0.0028;1221;1299;0.0001
"Assembly-CSharp.dll!UnityEngine.Rendering.LWRP::EnviroBlitPass.get_setMainTexTo()";0.0001;0;0.0003;1325;1155;1446;17;17;0.035299999108247;0.0001176667;0.0001;0.0001;301;1;1;2;300;1147;0;0.0002;1155;1152;0.0002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::DepthNormalOnlyPass.set_allocateDepth()";0.0001;0.0001;0.0028;1325;1147;1300;13;13;0.0375999990137643;0.0001253333;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0028;1147;1300;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_reflectionProbeBoxProjection()";0.0001;0;0.0021;1325;1186;1205;14;14;0.0368999990387238;0.000123;0.0001;0.0001;301;1;1;2;300;1147;0;0.0021;1186;1205;0.0001
"Crest.dll!Crest::OceanRenderer.set_ViewerAltitudeLevelAlpha()";0.0001;0.0001;0.0002;1326;1147;1153;7;7;0.0344999991284567;0.000115;0.0001;0.0001;300;1;1;1;300;1147;0.0001;0.0002;1147;1153;0.0002
"FixedUpdate.PhysicsClothFixedUpdate";0.0001;0;0.0012;1327;1150;1446;2;2;0.0364999991143122;0.0001216667;0.0001;0.0002;449;1;1;16;300;1147;0;0.0005;1148;1258;0.0002
"Unity.InputSystem.dll!UnityEngine.InputSystem::Mouse.get_scroll()";0.0001;0;0.0005;1327;1188;1354;8;8;0.0359999991196673;0.00012;0.0001;0.0001;300;1;1;1;300;1147;0;0.0005;1188;1354;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_fsrSharpness()";0.0001;0.0001;0.0031;1328;1147;1374;12;12;0.0410999991654535;0.000137;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0031;1147;1374;0.0001
"Crest.dll!Crest::SimSettingsAnimatedWaves.get_MaximumAttenuationDepth()";0.0001;0;0.0002;1330;1171;1149;11;11;0.0357999990956159;0.0001193333;0.0001;0.0001;300;1;1;1;300;1147;0;0.0002;1171;1149;0.0001
"Unity.InputSystem.dll!::DoubleBuffers.get_valid()";0.0001;0.0001;0.0002;1330;1147;1148;13;13;0.0363999990804587;0.0001213333;0.0001;0.0001;300;1;1;1;300;1147;0.0001;0.0002;1147;1148;0.0001
"mscorlib.dll!System::AppDomain.IsAppXModel()";0.0001;0;0.0007;1332;1172;1446;8;25;0.0365999990681303;0.000122;0.0001;0.0001;303;1;1;4;300;1147;0;0.0004;1172;1446;0.0002
"FindShadowCastingLights";0.0001;0;0.0005;1333;1206;1269;17;17;0.0354999991177465;0.0001183333;0.0001;0.0001;301;1;1;2;300;1147;0;0.0005;1206;1269;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalAdditionalCameraData.get_antialiasing()";0.0001;0.0001;0.0027;1333;1147;1151;12;12;0.0408999990904704;0.0001363333;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0027;1147;1151;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::DepthNormalOnlyPass.set_allocateNormal()";0.0001;0.0001;0.0004;1335;1147;1446;13;13;0.0370999990554992;0.0001236667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0003;1147;1446;0.0001
"mscorlib.dll!System::Convert.ToByte()";0.0001;0.0001;0.0002;1336;1147;1150;16;16;0.0367999990703538;0.0001226667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0002;1147;1150;0.0001
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::ScriptableCullingParameters.set_conservativeEnclosingSphere()";0.0001;0.0001;0.0003;1336;1147;1446;12;12;0.0373999990551965;0.0001246667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0002;1147;1150;0.0002
"UnityEngine.CoreModule.dll!UnityEngine::Rect.get_y()";0.0001;0.0001;0.0029;1336;1147;1183;12;12;0.0410999990053824;0.000137;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0029;1147;1183;0.0001
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.get_lightmapBakeTypes()";0.0001;0.0001;0.0003;1337;1147;1446;16;16;0.0362999990829849;0.000121;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0002;1147;1151;0.0002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalAdditionalCameraData.get_volumeStack()";0.0001;0;0.0003;1338;1190;1446;10;10;0.0364999990779324;0.0001216667;0.0001;0.0001;301;1;1;2;300;1147;0;0.0002;1190;1152;0.0002
"Assembly-CSharp.dll!UnityEngine.Rendering.LWRP::EnviroBlitPassVolumeClouds.FrameCleanup()";0.0001;0.0001;0.0003;1340;1148;1446;14;14;0.0367999990703538;0.0001226667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0002;1148;1147;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalAdditionalCameraData.get_stopNaN()";0.0001;0;0.0002;1340;1216;1149;12;12;0.0369999990653014;0.0001233333;0.0001;0.0001;301;1;1;2;300;1147;0;0.0002;1216;1149;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderer.get_profilingExecute()";0.0001;0.0001;0.0003;1341;1147;1429;11;11;0.0361999990782351;0.0001206667;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0003;1147;1429;0.0001
"Assembly-CSharp.dll!::<>c__DisplayClass16_0..ctor()";0.0001;0;0.0005;1342;1303;1446;5;5;0.0377999990814715;0.000126;0.0001;0.0002;300;1;1;1;300;1147;0;0.0005;1303;1446;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalAdditionalCameraData.get_renderShadows()";0.0001;0.0001;0.0028;1344;1147;1314;12;12;0.0449999991105869;0.00015;0.0001;0.0001;301;1;1;2;300;1147;0.0001;0.0028;1147;1314;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderer.get_stripAdditionalLightOffVariants()";0.0001;0.0001;0.0035;1347;1147;1149;16;16;0.0467999990432872;0.000156;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0035;1147;1149;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_opaqueDownsampling()";0.0001;0;0.0004;1348;1276;1391;12;12;0.0383999990153825;0.000128;0.0001;0.0002;301;1;1;2;300;1147;0;0.0004;1276;1391;0.0001
"Crest.dll!Crest::OceanRenderer.set_Scale()";0.0001;0.0001;0.0008;1351;1147;1446;7;7;0.0389999990147771;0.00013;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0008;1147;1446;0.0001
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::LensFlareCommonSRP.get_Data()";0.0001;0;0.0005;1351;1242;1446;20;20;0.0388999990100274;0.0001296667;0.0001;0.0002;301;1;1;2;300;1147;0;0.0004;1242;1322;0.0002
"mscorlib.dll!::Reader.get_IsNull()";0.0001;0.0001;0.0002;1353;1147;1153;6;6;0.0377999990450917;0.000126;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0002;1147;1153;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::PostProcessPass.CanRunOnTile()";0.0001;0;0.0031;1353;1181;1421;17;17;0.0460999989445554;0.0001536667;0.0001;0.0002;301;1;1;2;300;1147;0;0.0031;1181;1421;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_upscalingFilter()";0.0001;0.0001;0.0037;1353;1147;1229;12;12;0.0470999989120173;0.000157;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0037;1147;1229;0.0001
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::ColorUtils.StandardIlluminantY()";0.0001;0.0001;0.0007;1354;1148;1446;19;19;0.0387999989907257;0.0001293333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0006;1148;1446;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_supportsAdditionalLightShadows()";0.0001;0.0001;0.0003;1355;1147;1446;14;14;0.0386999990223558;0.000129;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0002;1147;1148;0.0002
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::InputMetrics.set_totalUpdateCount()";0.0001;0.0001;0.0002;1356;1147;1148;7;7;0.0391999990097247;0.0001306667;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0002;1147;1148;0.0002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_reflectionProbeBlending()";0.0001;0.0001;0.0004;1358;1147;1446;14;14;0.0381999990204349;0.0001273333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0003;1147;1380;0.0002
"Crest.dll!Crest::LodTransform.get_ScaleDifferencePow2()";0.0001;0;0.0003;1359;1180;1446;9;9;0.0384999990201322;0.0001283333;0.0001;0.0002;300;1;1;1;300;1147;0;0.0003;1180;1446;0.0001
"mscorlib.dll!System::ReadOnlySpan`1..ctor()";0.0001;0.0001;0.004799999;1360;1147;1446;9;20;0.0434999989010976;0.000145;0.0001;0.0002;351;1;1;52;300;1147;0;0.0002;1446;1156;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_shadowCascadeCount()";0.0001;0.0001;0.0004;1360;1149;1446;14;14;0.0396999989898177;0.0001323333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0003;1149;1446;0.0001
"UnityEngine.CoreModule.dll!UnityEngine::RectInt.get_x()";0.0001;0.0001;0.0029;1366;1150;1371;15;15;0.0453999988530995;0.0001513333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0029;1150;1371;0.0002
"Crest.dll!Crest::RegisterLodDataInputBase.get_FollowHorizontalMotion()";0.0001;0.0001;0.0003;1367;1147;1331;5;5;0.0398999989847653;0.000133;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0003;1147;1331;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::LightCookieManager.set_IsKeywordLightCookieEnabled()";0.0001;0.0001;0.0002;1367;1147;1149;18;18;0.0400999989869888;0.0001336667;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0002;1147;1149;0.0001
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_additionalLightsShadowmapResolution()";0.0001;0.0001;0.0025;1370;1148;1267;14;14;0.0421999989412143;0.0001406667;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0025;1148;1267;0.0002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_conservativeEnclosingSphere()";0.0001;0.0001;0.0006;1370;1147;1161;12;12;0.0411999989519245;0.0001373333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0006;1147;1161;0.0001
"Unity.InputSystem.dll!UnityEngine.InputSystem.Utilities::ReadOnlyArray`1..ctor()";0.0001;0.0001;0.0004;1371;1148;1446;7;7;0.0407999989620293;0.000136;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0004;1148;1446;0.0002
"UnityEngine.CoreModule.dll!UnityEngine::Rect.get_x()";0.0001;0.0001;0.0002;1371;1147;1154;12;12;0.0409999989642529;0.0001366667;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0002;1147;1154;0.0001
"Crest.dll!Crest::OceanRenderer.get_CreateSeaFloorDepthData()";0.0001;0.0001;0.0002;1372;1147;1151;7;7;0.0410999989617267;0.000137;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0002;1147;1151;0.0002
"UnityEngine.CoreModule.dll!UnityEngine::Rect.get_yMax()";0.0001;0.0001;0.0004;1372;1147;1446;6;6;0.039999998989515;0.0001333333;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0004;1147;1446;0.0001
"UnityEngine.CoreModule.dll!UnityEngine::Vector4.Dot()";0.0001;0.0001;0.0006;1373;1147;1446;8;8;0.0406999989572796;0.0001356667;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0006;1147;1446;0.0002
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInputModule.IsModuleSupported()";0.0001;0.0001;0.0002;1375;1147;1149;5;5;0.0400999989869888;0.0001336667;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0002;1147;1149;0.0002
"Crest.dll!Crest::OceanRenderer.get_MaxVertDisplacement()";0.0001;0.0001;0.0002;1376;1147;1152;7;7;0.0392999990071985;0.000131;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0002;1147;1152;0.0002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipelineAsset.get_cascadeBorder()";0.0001;0.0001;0.0003;1376;1147;1446;14;14;0.0423999989288859;0.0001413333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0002;1147;1149;0.0001
"Assembly-CSharp.dll!UnityEngine.Rendering.LWRP::EnviroBlitPassVolumeClouds.set_source()";0.0001;0.0001;0.0006;1377;1147;1369;16;16;0.0438999989492004;0.0001463333;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.0006;1147;1369;0.0001
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::ScriptableCullingParameters.set_shadowDistance()";0.0001;0.0001;0.003;1377;1147;1372;12;12;0.0464999990144861;0.000155;0.0001;0.0002;301;1;1;2;300;1147;0.0001;0.003;1147;1372;0.0002
"Crest.dll!Crest::OceanRenderer.LateUpdateResetMaxDisplacementFromShape()";0.0001;0.0001;0.0003;1378;1147;1423;6;6;0.0400999989797128;0.0001336667;0.0001;0.0002;300;1;1;1;300;1147;0.0001;0.0003;1147;1423;0.0001
